rodzaj_zabudowy,metry_kwadratowe,stan_mieszkania,okres,bialystok_wlasnosc_prywatna,bialystok_spółdzielnia,bydgoszcz_wlasnosc_prywatna,bydgoszcz_spółdzielnia,czestochowa_spółdzielnia,czestochowa_wlasnosc_prywatna,gdansk_wlasnosc_prywatna,gdansk_spółdzielnia,gdynia_wlasnosc_prywatna,gdynia_spółdzielnia,katowice_wlasnosc_prywatna,katowice_spółdzielnia,krakow_wlasnosc_prywatna,krakow_spółdzielnia,lodz_wlasnosc_prywatna,lodz_spółdzielnia,lublin_wlasnosc_prywatna,lublin_spółdzielnia,poznan_wlasnosc_prywatna,poznan_spółdzielnia,radom_wlasnosc_prywatna,radom_spółdzielnia,rzeszow_wlasnosc_prywatna,rzeszow_spółdzielnia,szczecin_wlasnosc_prywatna,szczecin_spółdzielnia,warszawa_wlasnosc_prywatna,warszawa_spółdzielnia,wroclaw_wlasnosc_prywatna,wroclaw_spółdzielnia
blok_mieszkań,46.5,nizki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,,,,,,,239000.0,,,,,,,,
blok_mieszkań,46.6,nizki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,,,,,,,,,,,388000.0,,,,
blok_mieszkań,46.6,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,,,,,,,,,,,399000.0,,,,
blok_mieszkań,51.7,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,,,439000.0,,,,,,,,,570000.0,,,
blok_mieszkań,52.9,nizki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,685000.0,,
blok_mieszkań,61.2,nizki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,,,439000.0,,,,,,,,,,,,
blok_mieszkań,61.44,nizki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,,,,,,,365000.0,,,,,,,,
blok_mieszkań,62.3,nizki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,489000.0,,,,,,,,,,499000.0,,,,,
blok_mieszkań,66.2,nizki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,725000.0,,
blok_mieszkań,81.0,nizki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,849000.0,,,
blok_mieszkań,122.0,nizki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,1797000.0,,,
blok_mieszkań,60.39,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,810000.0,,,
blok_mieszkań,26.4,nizki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,490000.0,,
blok_mieszkań,26.4,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,260000.0,,,,,,,,,,,,,,,
blok_mieszkań,31.78,nizki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,267000.0,,,,,,,,,,,,,,
blok_mieszkań,32.26,nizki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,257000.0,,,,,,,,,,,,,,,
blok_mieszkań,33.52,nizki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,240000.0,,,,,,,,,,,,,,
blok_mieszkań,34.4,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,275000.0,,,,,,,,,,,,,,
blok_mieszkań,34.62,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,290000.0,,,,,,,,,,,,,,,
blok_mieszkań,34.79,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,350000.0,,,,,,,,,,,,,,,
blok_mieszkań,35.1,nizki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,208000.0,,,,,,,,,,,,,,,
blok_mieszkań,35.1,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,,,289000.0,,,,,,,,,,,,
blok_mieszkań,36.02,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,359000.0,,,,,,,,,,,,,,
blok_mieszkań,36.14,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,385000.0,,,,,,,,,,,,,,,
blok_mieszkań,36.2,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,395000.0,,,,,,,,,,,,,,455000.0,
blok_mieszkań,36.24,nizki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,229000.0,,,,,,,,,,,,,,
blok_mieszkań,36.66,nizki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,295500.0,,,,,,,,,,,,,,,
blok_mieszkań,36.67,nizki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,248000.0,,,,,,,,,,,,,,
blok_mieszkań,36.8,nizki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,245000.0,,,,,,,,,,,,509000.0,,
blok_mieszkań,36.87,nizki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,240000.0,,,,,,,,,,,,,,,
blok_mieszkań,37.09,nizki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,252000.0,,,,,,,,,,,,,,,
blok_mieszkań,37.2,nizki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,241000.0,,,,,,,,,,,593000.0,,,
blok_mieszkań,37.2,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,,,,,,,249000.0,,,,,,750000.0,,
blok_mieszkań,37.32,nizki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,219000.0,,,,,,,,,,,,,,,
blok_mieszkań,37.34,nizki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,259000.0,,,,,,,,,,,,,,
blok_mieszkań,37.88,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,309000.0,,,,,,,,,,,,,,
blok_mieszkań,38.3,nizki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,320000.0,,,,,,,,,,,,,,,
blok_mieszkań,38.3,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,329000.0,,,,,,,,,,,,,,
blok_mieszkań,38.61,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,347000.0,,,,,,,,,,,,,,,
blok_mieszkań,38.8,nizki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,233000.0,,,,,,,,,,,,,,,
blok_mieszkań,39.41,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,457100.0,,,,,,,,,,,,,,,
blok_mieszkań,39.51,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,410000.0,,,,,,,,,,,,,,,
blok_mieszkań,39.67,nizki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,259000.0,,,,,,,,,,,,,,,
blok_mieszkań,41.5,nizki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,269000.0,,,,,,,,,,,,490000.0,539000.0,,
blok_mieszkań,42.22,nizki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,330000.0,,,,,,,,,,,,,,,
blok_mieszkań,42.86,nizki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,575000.0,,,
blok_mieszkań,42.86,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,320000.0,,,,,,,,,,,,,,
blok_mieszkań,43.2,nizki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,320000.0,,,,,,,,,,,,,,,
blok_mieszkań,43.22,nizki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,263000.0,,,,,,,,,,,,,,,
blok_mieszkań,43.5,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,410000.0,,,,,,,,,,,,,,735000.0,
blok_mieszkań,44.03,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,418000.0,,,,,,,,,,,,,,,
blok_mieszkań,44.36,nizki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,246000.0,,,,,,,,,,,,,,,
blok_mieszkań,44.86,nizki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,275000.0,,,,,,,,,,,,,,,
blok_mieszkań,44.9,nizki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,264500.0,,,,,,,,,,,,,,,
blok_mieszkań,45.1,nizki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,265000.0,,,,,,,,,,,,,,,
blok_mieszkań,45.1,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,338000.0,,,,,,,,,,,,,,,
blok_mieszkań,45.13,nizki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,288173.5,,,,,,,,,,,,,,
blok_mieszkań,45.13,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,366000.0,,,,,,,,,,,,,,
blok_mieszkań,45.56,nizki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,274000.0,,,,,,,,,,,,,,
blok_mieszkań,46.55,nizki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,315000.0,,,,,,,,,,,,,,,
blok_mieszkań,47.66,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,329000.0,,,,,,,,,,,,,,,
blok_mieszkań,48.24,nizki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,330000.0,,,,,,,,,,,,,,
blok_mieszkań,48.3,nizki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,279000.0,,,,,,,,,,,,,,,
blok_mieszkań,48.86,nizki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,295000.0,,,,,,,,,,,,,,,
blok_mieszkań,49.81,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,600000.0,,,,,,,,,,,,,,,
blok_mieszkań,50.55,nizki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,420000.0,,,,,,,,,,,,,,
blok_mieszkań,51.03,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,390000.0,,,,,,,,,,,,,,
blok_mieszkań,52.14,nizki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,290000.0,,,,,,,,,,,,,,,
blok_mieszkań,52.14,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,,,,,,,,,,519000.0,,,,,
blok_mieszkań,52.34,nizki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,380000.0,,,,,,,,,,,,,,,
blok_mieszkań,52.45,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,418000.0,,,,,,,,,,,,,,
blok_mieszkań,52.47,nizki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,330000.0,,,,,,,,,,,,,,,
blok_mieszkań,52.73,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,595000.0,,,,,,,,,,,,,,,
blok_mieszkań,52.93,nizki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,370000.0,,,,,,,,,,,,,,,
blok_mieszkań,52.98,nizki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,360000.0,,,,,,,,,,,,,,,
blok_mieszkań,53.4,nizki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,365700.0,,,,,,,,,,,652500.0,,,
blok_mieszkań,53.7,nizki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,349000.0,,,,,,,,,,,,510000.0,,,
blok_mieszkań,55.5,nizki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,320000.0,,,,,,,,,,,,,,
blok_mieszkań,55.5,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,,,,,,419000.0,,,,,,,,,
blok_mieszkań,55.67,nizki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,330000.0,,,,,,,,,,,,,,,
blok_mieszkań,57.22,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,570000.0,,,,,,,,,,,,,,,
blok_mieszkań,57.46,nizki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,415000.0,,,,,,,,,,,,,,,
blok_mieszkań,60.09,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,475000.0,,,,,,,,,,,,,,,
blok_mieszkań,60.14,nizki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,360000.0,,,,,,,,,,,,,,,
blok_mieszkań,60.87,nizki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,399000.0,,,,,,,,,,,,,,,
blok_mieszkań,60.9,nizki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,455000.0,,,,,,340000.0,,,,,,,,
blok_mieszkań,60.99,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,420000.0,,,,,,,,,,,,,,,
blok_mieszkań,61.06,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,399000.0,,,,,,,,,,,,,,,
blok_mieszkań,61.37,nizki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,349000.0,,,,,,,,,,,,,,,
blok_mieszkań,61.42,nizki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,475000.0,,,,,,,,,,,,,,
blok_mieszkań,61.95,nizki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,390000.0,,,,,,,,,,,,,,
blok_mieszkań,62.47,nizki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,480500.0,,,,,,,,,,,,,,
blok_mieszkań,63.6,nizki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,400000.0,,439000.0,,,,,,,,,,,,
blok_mieszkań,63.6,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,,,,,,,,,,580000.0,,,,667800.0,
blok_mieszkań,64.32,nizki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,417000.0,,,,,,,,,,,,,,,
blok_mieszkań,66.88,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,625000.0,,,,,,,,,,,,,,,
blok_mieszkań,67.15,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,475000.0,,,,,,,,,,,,,,,
blok_mieszkań,67.53,nizki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,505000.0,,,,,,,,,,,,,,
blok_mieszkań,68.13,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,635000.0,,,,,,,,,,,,,,,
blok_mieszkań,69.66,nizki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,425000.0,,,,,,,,,,,,,,,
blok_mieszkań,69.68,nizki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,450000.0,,,,,,,,,,,,,,,
blok_mieszkań,69.92,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,705000.0,,,,,,,,,,,,,,,
blok_mieszkań,70.3,nizki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,418000.0,,,,,,343000.0,,,,,,,,,
blok_mieszkań,70.3,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,535000.0,,,,,,,,,,,,,,,
blok_mieszkań,71.93,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,828000.0,,,,,,,,,,,,,,,
blok_mieszkań,83.4,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,749000.0,,,,,,,,,,,,,,,
blok_mieszkań,84.62,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,780000.0,,,,,,,,,,,,,,,
blok_mieszkań,92.92,nizki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,560000.0,,,,,,,,,,,,,,
blok_mieszkań,92.92,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,1148000.0,,,
blok_mieszkań,96.2,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,720000.0,,,,,,,,,,,,,,,
blok_mieszkań,100.53,nizki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,699000.0,,,,,,,,,,,,,,
blok_mieszkań,116.0,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,785000.0,,,,,,,,,,,,,,,
blok_mieszkań,28.5,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,,334900.0,,,,,,,,310000.0,,,,430000.0,
blok_mieszkań,32.6,nizki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,,,283000.0,305000.0,,,,,,,,,,,
blok_mieszkań,37.33,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,,459000.0,,,,,,,,,,,,,
blok_mieszkań,37.43,nizki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,,269000.0,,,,,,,,,,,,,
blok_mieszkań,38.72,nizki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,,,289000.0,,,,,,,,,,,,
blok_mieszkań,44.23,nizki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,,398000.0,,,,,,,,,,,,,
blok_mieszkań,45.28,nizki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,,365000.0,,,,,,,,,,,,,
blok_mieszkań,47.35,nizki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,,,360000.0,,,,,,,,,,,,
blok_mieszkań,47.77,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,,495000.0,,,,,,,,,,,,,
blok_mieszkań,48.07,nizki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,,333000.0,,,,,,,,,,,799000.0,,
blok_mieszkań,48.07,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,,333333.0,,,,,,,,,,,,,
blok_mieszkań,48.75,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,,340000.0,,,,,,,,,,,,,
blok_mieszkań,49.24,nizki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,,344000.0,,,,,,,,,,,,,
blok_mieszkań,49.5,nizki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,,,,,,,,,,,462000.0,,,,
blok_mieszkań,49.5,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,,419000.0,,559000.0,,,,,,,,,,,
blok_mieszkań,54.2,nizki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,,479000.0,415000.0,,,,,,,,,,,,
blok_mieszkań,54.86,nizki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,,425000.0,,,,,,,,,,,,,
blok_mieszkań,56.37,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,,549000.0,,,,,,,,,,873000.0,,,
blok_mieszkań,56.53,nizki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,,,,,,360000.0,,,,,,,,,
blok_mieszkań,56.53,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,,,479000.0,,,,,,,,,,,,
blok_mieszkań,57.7,nizki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,,,449000.0,,,,,,,,,,,,
blok_mieszkań,58.6,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,,,520000.0,,,,,,,,,698000.0,,,
blok_mieszkań,61.94,nizki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,,432000.0,,,,,,,,,,,,,
blok_mieszkań,62.05,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,,749000.0,,,,,,,,,,,,,
blok_mieszkań,62.2,nizki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,,,,,,375000.0,,,,,,,590000.0,,
blok_mieszkań,62.2,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,,495000.0,,,,,,,,,,,,,
blok_mieszkań,63.9,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,,539000.0,,,,,,,,,,,,,
blok_mieszkań,65.86,nizki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,,515000.0,,,,,,,,,,,,,
blok_mieszkań,67.93,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,,529000.0,,,,,,,,,,,,,
blok_mieszkań,69.5,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,,645000.0,,,,,,,,,,,,840000.0,
blok_mieszkań,70.2,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,,665000.0,,,,,,,,,,,,,
blok_mieszkań,72.5,nizki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,,555000.0,,,,,,,,,,,,,
blok_mieszkań,72.5,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,1199500.0,,,
blok_mieszkań,73.5,nizki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,,,599000.0,,560000.0,,,,,,,1150000.0,,,
blok_mieszkań,73.5,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,,,589000.0,,,,,,,,,,,,
blok_mieszkań,73.6,nizki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,,,530000.0,,557000.0,,,,,,,,,,
blok_mieszkań,73.6,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,868480.0,,,
blok_mieszkań,74.5,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,,,666000.0,,,,,,,,,,,,
blok_mieszkań,75.2,nizki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,,599000.0,,,,,,,,,,,,,
blok_mieszkań,81.12,nizki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,,,560000.0,,,,,,,,,,,,
blok_mieszkań,83.44,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,,655000.0,,,,,,,,,,,,,
blok_mieszkań,104.81,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,,,950000.0,,,,,,,,,,,,
blok_mieszkań,29.6,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,,,,,354000.0,,,,,,,,,,
blok_mieszkań,31.77,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,,,,428000.0,,,,,,,,,,,
blok_mieszkań,37.79,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,,,,470000.0,,,,,,,,,,,
blok_mieszkań,44.24,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,,,,,549000.0,,,,,,,,,,
blok_mieszkań,44.4,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,,,,599000.0,,,,,,,,,,,
blok_mieszkań,47.15,nizki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,,,,,395000.0,,,,,,,,,,
blok_mieszkań,47.15,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,1100000.0,,,
blok_mieszkań,48.8,nizki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,,,,,479000.0,,,,,,,620000.0,,,
blok_mieszkań,48.8,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,610000.0,,,
blok_mieszkań,48.95,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,,,,419000.0,,,,,,,,,,,
blok_mieszkań,49.4,nizki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,,,,400000.0,,,,,,379000.0,,,,,
blok_mieszkań,51.73,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,,,,619000.0,,,,,,,,,,,
blok_mieszkań,56.9,nizki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,,,,395000.0,,,,,,,,,,,
blok_mieszkań,59.9,nizki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,,,,,480000.0,330000.0,,,,,,,,,
blok_mieszkań,64.52,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,,,,599000.0,,,,,,,,,,,
blok_mieszkań,64.9,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,,,,,614999.0,,,,,,,,,,
blok_mieszkań,65.25,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,,,,699000.0,,,,,,,,,,,
blok_mieszkań,65.4,nizki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,,,,437000.0,,327000.0,,,,,,,,,
blok_mieszkań,70.8,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,,,,912000.0,,,,,,,,,,,
blok_mieszkań,84.8,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,,,,850000.0,,,,,,,,,,,
blok_mieszkań,91.4,nizki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,868000.0,,
blok_mieszkań,91.4,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,,,,678000.0,,,,,,,,,,,
blok_mieszkań,92.2,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,,,,1149000.0,,,,,,,,,,,
blok_mieszkań,101.77,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,,,,749000.0,,,,,,,,,,,
blok_mieszkań,140.0,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,1600000.0,,,
blok_mieszkań,25.8,nizki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,,,,,,194999.0,194999.5,,,,,,,,
blok_mieszkań,28.8,nizki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,,,,,,,179000.0,,,,,,,,
blok_mieszkań,29.21,nizki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,,,,,,209000.0,,,,,,,,,
blok_mieszkań,29.75,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,,,,,,,220000.0,,,,,,,,
blok_mieszkań,33.14,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,,,,,,259000.0,,,,,,,,,
blok_mieszkań,33.24,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,,,,,,,240000.0,,,,,,,,
blok_mieszkań,34.13,nizki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,,,,,,249000.0,,,,,,,,,
blok_mieszkań,35.12,nizki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,,,,,,224333.33333333334,,,,,,,,,
blok_mieszkań,35.18,nizki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,,,,,,259000.0,,,,,,,,,
blok_mieszkań,35.32,nizki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,,,,,,,235000.0,,,,,,,,
blok_mieszkań,39.14,nizki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,,,,,,215000.0,,,,,,,,,
blok_mieszkań,39.6,nizki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,,,,,,296000.0,,,,,,,,,
blok_mieszkań,42.04,nizki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,,,,,,212000.0,,,,,,,,,
